異動,藥品代號,藥品英文名稱,藥品中文名稱,成分,劑量,規格,單複方,支付價,有效起日,有效迄日,藥商,廠商,製造廠名稱,劑型,藥品分類,分類分組名稱,ATC代碼,給付規定章節,2023年數量,2023年數量(含包裹),2024年數量,2024年數量(含包裹),2025年數量,2025年數量(含包裹),2026年(1-6月)數量,2026年(1-6月)數量(含包裹),藥品代碼超連結,給付規定章節連結
,A000742199,Hustazol Powder,伏斯打嗽散,Cloperastine,177mg/gm,1gm,單方,0,950701,9991231,台灣武田藥品工業股份有限公司,武田,杏輝藥品工業股份有限公司,散劑,研發廠,"Cloperastine,口服顆粒劑,177mg",R05DB21,,0,17070,0,14661,0,21925.5,0,9081,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000742,
,A000749100,"Alu-Gel Compound Capsules ""M.H.""",複方鋁膠膠囊,Aluminum Hydroxide 100mg+Belladonna Alkaloid 4mg,,,複方,0,920301,9991231,明華化學製藥廠股份有限公司,明華,明華化學製藥廠股份有限公司,膠囊劑,一般學名藥,"Belladonna Alkaloid 4mg+Aluminum Hydroxide 100mg,一般錠劑膠囊劑,",A02AG,7.1.,0,55937,0,54249,0,51132,0,18404.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000749,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A000768209,"Lyo-Keromycin Intramuscular Injection 1gm ""C.C.P.""",凍結氯黴素注射劑肌肉用１公克,Chloramphenicol,1gm,1gm,單方,0,900101,9991231,中國化學製藥股份有限公司新豐工廠,中化,中國化學製藥股份有限公司新豐工廠,乾粉注射劑,一般學名藥,"Chloramphenicol,注射劑,1000mg",J01BA01,10.1.,0,0,0,0,0,9,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000768,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,A000769209,"Lyo-Keromycin Injection 1gm ""C.C.P.""",凍結氯黴素注射劑１公克,Chloramphenicol,1gm,1gm,單方,0,1030701,9991231,中國化學製藥股份有限公司新豐工廠,中化,中國化學製藥股份有限公司新豐工廠,乾粉注射劑,一般學名藥,"Chloramphenicol,注射劑,1000mg",J01BA01,10.1.,0,0,0,0,0,9,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000769,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,A000822157,"Fusoco Syrup ""L.S.""","""龍杏""服嗽咳糖漿",Ammonium Chloride 2mg/ml+Chlorpheniramine 0.15mg/ml+Dextromethorphan 0.5mg/ml+Methylephedrine0.4mg/ml+Potassium Guaiacolsulfonate 6mg/ml,,120ml,複方,30.1,1050401,9991231,龍杏生技製藥股份有限公司,龍杏,龍杏生技製藥股份有限公司,糖漿劑,一般學名藥,"Dextromethorphan Hbr 0.5mg/ml+Ammonium Chloride 2mg/ml+Chlorpheniramine Maleate 0.15mg/ml+Methylephedrine Dl- Hcl 0.4mg/ml+Potassium Guaiacolsulfonate 6mg/ml,口服液劑,120ml",R05FA02,,692,724,27,39,4,9,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000822,
,A000842100,"Enpurin S.C. Tablets ""Vei Min""","""維民"" 炎普林糖衣錠",Bromelain,50mg,,單方,0,1050301,9991231,維民藥品有限公司,維民,明大化學製藥股份有限公司,糖衣錠,一般學名藥,"Bromelain,一般錠劑膠囊劑,50mg",M09AB03,,0,6,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000842,
,A000844100,Trancolon F.C. Tablets 7.5mg (Mepenzolate Bromide),特良高朗膜衣錠７．５公絲（溴玫若雷）,Mepenzolate,7.5mg,,單方,0,1000901,9991231,台灣安斯泰來製藥股份有限公司,安斯泰來,杏輝藥品工業股份有限公司,膜衣錠,研發廠,"Mepenzolate,一般錠劑膠囊劑,7.5mg",A03AB12,,0,63,0,59,0,99,0,36,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000844,
,A0008441G0,Trancolon F.C. Tablets 7.5mg (Mepenzolate Bromide),特良高朗膜衣錠７．５公絲（溴玫若雷）,Mepenzolate,7.5mg,,單方,0,1000901,9991231,台灣安斯泰來製藥股份有限公司,安斯泰來,杏輝藥品工業股份有限公司,膜衣錠,研發廠,"Mepenzolate,一般錠劑膠囊劑,7.5mg",A03AB12,,0,9,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000844,
,A000849100,"Erythromycin Estolate Capsules ""Lita""",紅絲菌素月桂硫酸丙醯膠囊,Erythromycin,250mg,,單方,0,1050301,9991231,利達製藥股份有限公司,利達,利達製藥股份有限公司,膠囊劑,一般學名藥,"Erythromycin,一般錠劑膠囊劑,250mg",J01FA01,"10.1.,10.4.",0,107,0,83,0,44,0,27,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000849,"https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.4._20220301.pdf"
,A000862100,"Antacid Tablets ""F.Y.""","""福元""制酸錠",Magnesium Oxide 70mg+Sodium Bicarbonate 200mg,,,複方,0,1020501,9991231,福元化學製藥股份有限公司,福元,福元化學製藥股份有限公司,錠劑,一般學名藥,"Magnesium Oxide 70mg+Sodium Bicarbonate 200mg,一般錠劑膠囊劑,",A02AH,7.1.,0,125,0,62,0,56,0,9,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000862,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A000895100,Tranzepam Tablets,可助寧錠,Diazepam,5mg,,單方,0.8,1030701,9991231,約克製藥股份有限公司,約克,約克製藥股份有限公司,錠劑,一般學名藥,"Diazepam,一般錠劑膠囊劑,5mg",N05BA01,,37,67.4,159,202.5,460,566.4,187,240.3,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000895,
,A000900100,Adreblock Tablets,愛貴博錠,Propranolol,10mg,,單方,0,991001,9991231,佑寧生物科技股份有限公司,佑寧,佑寧生物科技股份有限公司,錠劑,一般學名藥,"Propranolol,一般錠劑膠囊劑,10mg",C07AA05,,0,0,0,6,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000900,
,A000902100,Hexanicit Tablets,血塞能失錠,Inositol,200mg,,單方,0,940401,9991231,台灣武田藥品工業股份有限公司,武田,杏輝藥品工業股份有限公司,錠劑,一般學名藥,"Inositol,一般錠劑膠囊劑,200mg",C04AC03,,0,57,0,27,0,6,0,6,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000902,
,A000912100,Inzutolin Capsules 25mg,炎熱痛寧膠囊,Indomethacin,25mg,,單方,0,1020501,9991231,,,新喜國際企業股份有限公司,膠囊劑,一般學名藥,"Indomethacin,一般錠劑膠囊劑,25mg",M01AB01,,0,15,0,0,0,4,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000912,
,A000933100,"Prednisolone Tablets "" Nan Ya""",保麗你沙龍錠,Prednisolone,5mg,,單方,0,910401,9991231,南亞藥品化學股份有限公司,南亞,漁人製藥股份有限公司,錠劑,一般學名藥,"Prednisolone,一般錠劑膠囊劑,5mg",H02AB06,,0,250,0,249,0,134,0,54,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000933,
,A000985100,Dozigen S.C. Tablets 50mg,得致健糖衣錠５０公絲,Prosultiamine 50mg+Vitamin B2 5mg,,,複方,0,1031101,9991231,三東生物科技股份有限公司,三東,內外化學工業股份有限公司,糖衣錠,一般學名藥,"Vitamin B1 50mg+Vitamin B2 2-5Mg,一般錠劑膠囊劑",A11EA,3.2.,0,140,0,148,0,434,0,300,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000985,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=3.2._19950301_000.pdf
,A000998100,Lederscon Tablets,立達賜康口嚼錠,Aluminum Hydroxide 334mg+Dimethicone 36.7mg+Magnesium Hydroxide 166mg,,,複方,0,941001,9991231,輝瑞大藥廠股份有限公司,輝瑞,輝瑞生技股份有限公司新竹廠,錠劑,一般學名藥,"Dimethicone 36.7mg+Aluminum Hydroxide 334mg+Magnesium Hydroxide 166mg,一般錠劑膠囊劑,",A02AF02,7.1.,0,7950,0,7989,0,6128.5,0,1236,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000998,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A001001100,Danzen Tablets,達先錠,Serrapeptase,5mg,,單方,0,1020701,9991231,台灣武田藥品工業股份有限公司,武田,杏輝藥品工業股份有限公司,錠劑,一般學名藥,"Serrapeptase,一般錠劑膠囊劑,5mg",B06AA91,,0,5764,0,4864.2,0,3809.4,0,1023,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001001,
,A0010011G0,Danzen Tablets,達先錠,Serrapeptase,5mg,,單方,0,1020701,9991231,台灣武田藥品工業股份有限公司,武田,杏輝藥品工業股份有限公司,錠劑,一般學名藥,"Serrapeptase,一般錠劑膠囊劑,5mg",B06AA91,,0,866,0,429,0,234,0,126,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001001,
,A001045100,"Vesselon Capsules ""N.C.P""",脈速朗膠囊,Cyclandelate,100mg,,單方,0,1100701,9991231,新喜國際企業股份有限公司,新喜,新喜國際企業股份有限公司,膠囊劑,一般學名藥,"Cyclandelate,一般錠劑膠囊劑,100mg",C04AX01,2.8.1.,0,0,0,0,0,9,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001045,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.8.1._19980401_000.pdf
,A001046100,"Magnesium Oxide Tablets ""H.L""","""華琳""氧化鎂錠",Magnesium Oxide,250mg,,單方,0.32,1120601,9991231,華琳實業有限公司,華琳,福元化學製藥股份有限公司,錠劑,一般學名藥,"Magnesium Oxide,一般錠劑膠囊劑,250mg",A02AA02,7.1.,432867.3,857417.9,447458.4,853807.7,441194.4,814162.4,235400.3,422697.1,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001046,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A001047100,Uretropic Tablets,通舒錠,Furosemide,40mg,,單方,0,1020901,9991231,杏林新生製藥股份有限公司,杏林新生,杏林新生製藥股份有限公司,錠劑,BA/BE學名藥,"Furosemide,一般錠劑膠囊劑,40mg",C03CA01,,0,0,0,0,0,0,0,45,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001047,
,A0010471G0,Uretropic Tablets,通舒錠,Furosemide,40mg,,單方,0,1020901,9991231,杏林新生製藥股份有限公司,杏林新生,杏林新生製藥股份有限公司,錠劑,BA/BE學名藥,"Furosemide,一般錠劑膠囊劑,40mg",C03CA01,,0,28,0,9,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001047,
,A001057100,Tancosil S.C. Tablets,痰可治糖衣錠,Guaifenesin,100mg,,單方,0,910101,9991231,內外化學工業股份有限公司,內外,內外化學工業股份有限公司,糖衣錠,一般學名藥,"Guaifenesin,一般錠劑膠囊劑,100mg",R05CA03,,0,3564.6,0,5045.3,0,1520.4,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001057,
,A001059100,Decadolone Tablets,力加多倫錠,Dexamethasone,0.5mg,,單方,0,1031101,9991231,三東生物科技股份有限公司,三東,內外化學工業股份有限公司,錠劑,一般學名藥,"Dexamethasone,一般錠劑膠囊劑,500mcg",H02AB02,,0,22.5,0,80.5,0,32,0,30,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001059,
,A001068100,"Ampicillin Capsules 250mg ""Sinton""",安比西林膠囊２５０公絲（胺/青黴素）,Ampicillin,250mg,,單方,0,990601,9991231,新東化學製藥股份有限公司,新東,新東化學製藥股份有限公司,膠囊劑,一般學名藥,"Ampicillin,一般錠劑膠囊劑,250mg",J01CA01,10.1.,0,12,0,8,0,12,0,3,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001068,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,A001085209,"Sodium Chloride Injection ""Y.F.""","""永豐""生理食鹽水注射液",Sodium Chloride,9mg/ml,1l,單方,0,1040201,9991231,永豐製藥股份有限公司,永豐,永豐製藥股份有限公司新莊工廠,注射劑,一般學名藥,"Sodium Chloride,注射劑,9mg/ml,1000ml",B05XA03,,0,1,0,0,0,2,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001085,
,A001085265,"Sodium Chloride Injection ""Y.F.""","""永豐""生理食鹽水注射液",Sodium Chloride,9mg/ml,250ml,單方,0,1040201,9991231,永豐製藥股份有限公司,永豐,永豐製藥股份有限公司新莊工廠,注射劑,一般學名藥,"Sodium Chloride,注射劑,9mg/ml,250ml",B05XA03,,0,1,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001085,
,A001112100,Trico Tablets,脫利可片,Metronidazole,250mg,,單方,0,1031101,9991231,嘉林藥品有限公司,嘉林,明德製藥股份有限公司,錠劑,一般學名藥,"Metronidazole,一般錠劑膠囊劑,250mg",P01AB01,,0,194,0,173,0,438,0,158,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001112,
,A001154100,Indoy Capsules,炎達益膠囊,Indomethacin,25mg,,單方,0,990301,9991231,生達化學製藥股份有限公司,生達,盈盈生技製藥股份有限公司三峽廠,膠囊劑,一般學名藥,"Indomethacin,一般錠劑膠囊劑,25mg",M01AB01,,0,0,0,0,0,0,0,9,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001154,
,A001155100,"Phenobarbital Tablets ""Jeng Sheng""","""人生"" 苯巴比特魯錠",Phenobarbital,30mg,,單方,0,1090201,9991231,人生製藥股份有限公司,人生,人生製藥股份有限公司,錠劑,一般學名藥,"Phenobarbital,一般錠劑膠囊劑,30mg",N03AA02,,0,687,0,175.5,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001155,
,A0011921G0,Cinbinin Tablets,心必寧片,Etilefrin,5mg,,單方,0,1020101,9991231,瑞士藥廠股份有限公司,瑞士,瑞士藥廠股份有限公司新市廠,錠劑,一般學名藥,"Etilefrin,一般錠劑膠囊劑,5mg",C01CA01,,0,0,0,4.5,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001192,
,A001206100,"Hisunsero Capsules ""Y.K.""","""約克""喜順血藥膠囊",Clofibrate,250mg,,單方,0,1031101,9991231,約克製藥股份有限公司,約克,約克製藥股份有限公司,膠囊劑,一般學名藥,"Clofibrate,一般錠劑膠囊劑,250mg",C10AB01,2.6.1.,0,20,0,70,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001206,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,A001208100,"Cousy S.C. Tablets ""Kingdom""",咳喜糖衣錠,Carbetapentane,25mg,,單方,0,940401,9991231,景德製藥股份有限公司,景德,景德製藥股份有限公司土城廠,糖衣錠,一般學名藥,"Carbetapentane,一般錠劑膠囊劑,25mg",R05DB05,,0,6,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001208,
,A001217100,Diazepam Tablets,維靜錠,Diazepam,5mg,,單方,0.8,1030701,9991231,華盛頓製藥廠股份有限公司,華盛頓,華盛頓製藥廠股份有限公司,錠劑,一般學名藥,"Diazepam,一般錠劑膠囊劑,5mg",N05BA01,,0,0,28,28,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001217,
,A001226100,Prednisolone Tablets 5mg,保利朗錠5毫克,Prednisolone,5mg,,單方,0.9,1030701,9991231,健喬信元醫藥生技股份有限公司,健喬信元,優良化學製藥股份有限公司,錠劑,一般學名藥,"Prednisolone,一般錠劑膠囊劑,5mg",H02AB06,,95545.5,151492,65606.5,114891,54243.6,105290,31365,55206,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001226,
,A001261100,Indopan E.C. Tablets,易多邦腸溶錠,Indomethacin,25mg,,單方,0,910401,9991231,德周製藥股份有限公司,德周,德周製藥股份有限公司,腸溶錠,一般學名藥,"Indomethacin,一般錠劑膠囊劑,25mg",M01AB01,,0,0,0,0,0,16,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001261,
,A001358100,Aminophylline Tablets,氨基非林片,Aminophylline,100mg,,單方,0,981001,9991231,中央藥品股份有限公司,中央藥品,安皮露製藥股份有限公司瑞芳廠,錠劑,一般學名藥,"Aminophylline,一般錠劑膠囊劑,100mg",R03DA05,,0,2713.9,0,3904.5,0,197,0,1893,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001358,
,A001396100,"Erythromycin S.C. Tablets 250mg ""Kingdom""",紅絲菌素糖衣錠２５０公絲,Erythromycin,250mg,,單方,0,940401,9991231,景德製藥股份有限公司,景德,景德製藥股份有限公司土城廠,糖衣錠,一般學名藥,"Erythromycin,一般錠劑膠囊劑,250mg",J01FA01,"10.1.,10.4.",0,0,0,228,0,2418,0,1545,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001396,"https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.4._20220301.pdf"
,A001398100,"Nalidin Tablets 500mg ""N.C.P.""","""新喜""那利定錠５００公絲",Nalidixic Acid,500mg,,單方,2.22,1080401,9991231,新喜國際企業股份有限公司,新喜,新喜國際企業股份有限公司,錠劑,一般學名藥,"Nalidixic Acid,一般錠劑膠囊劑,500mg",J01MB02,"10.1.,10.8.2.",877,1659.5,282,822,107,305,0,120,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001398,"https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.8.2._20191201_000.pdf"
,A001400100,"Prophyllin Tablets""T.F.""","""大豐""普樂非林錠",Dyphylline,100mg,,單方,0,1080701,9991231,大豐製藥股份有限公司,大豐,大豐製藥股份有限公司,錠劑,一般學名藥,"Diprophylline,一般錠劑膠囊劑,100mg",R03DA01,,0,15379,0,15490,0,13953.9,0,6231.9,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001400,
,A001420309,Furan Ointment,"""生達""膚朗軟膏",Nitrofurazone,2mg/gm,1gm,單方,0.28,1001201,9991231,生達化學製藥股份有限公司,生達,生達化學製藥股份有限公司二廠,軟膏劑,一般學名藥,"Nitrofurazone,外用軟膏劑,2mg/gm,1gm",D08AF01,,0,0,0,0,0,1,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001420,
,A001426100,"Alum Gel ""Washington""","""華盛頓""胃乳",Aluminum Hydroxide,40mg/ml,,單方,0,880401,9991231,華盛頓製藥廠股份有限公司,華盛頓,華盛頓製藥廠股份有限公司,內服凝膠劑,一般學名藥,"Aluminum Hydroxide,內服液劑,40mg/ml,1ml",A02AB01,7.1.,0,17976,0,4536,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001426,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A001426199,"Alum Gel ""Washington""","""華盛頓""胃乳",Aluminum Hydroxide,40mg/ml,1ml,單方,0,941001,9991231,華盛頓製藥廠股份有限公司,華盛頓,華盛頓製藥廠股份有限公司,內服凝膠劑,一般學名藥,"Aluminum Hydroxide,內服液劑,40mg/ml,1ml",A02AB01,7.1.,0,2889,0,537,0,180,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001426,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A001437277,"Ampicillin Injection 500mg ""Chi Sheng""","""濟生""安比西林注射劑５００毫克",Ampicillin,500mg,500mg,單方,10.6,1050501,9991231,濟生醫藥生技股份有限公司,濟生,政德製藥股份有限公司,注射劑,一般學名藥,"Ampicillin,注射劑,500mg",J01CA01,10.1.,46,46,39,39,21,21,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001437,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,A001446100,"Ampicillin Capsules 500mg ""Sinton""",安比西林膠囊５００公絲（胺/青黴素）,Ampicillin,500mg,,單方,0,990601,9991231,新東化學製藥股份有限公司,新東,新東化學製藥股份有限公司,膠囊劑,一般學名藥,"Ampicillin,一般錠劑膠囊劑,500mg",J01CA01,10.1.,0,262,0,94.5,0,64,0,14,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001446,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,A001448100,"Noscapine Tablets ""Yu Sheng""","""優生""諾司卡賓錠",Noscapine,20mg,,單方,0.83,1110101,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,錠劑,一般學名藥,"Noscapine,一般錠劑膠囊劑,20mg",R05DA07,,170092.5,1202620.6,224591.5,1641175.3,225502.1,1318648.1,124738.4,627604.1,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001448,
,A001532100,Medazin Capsules 5mg,米達靜膠囊５公絲,Medazepam,5mg,,單方,0,1040601,9991231,強生化學製藥廠股份有限公司,強生,強生化學製藥廠股份有限公司,膠囊劑,一般學名藥,"Medazepam,一般錠劑膠囊劑,5mg",N05BA03,,0,720,0,725,0,480,0,177,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001532,
,A001584100,"Magnesia Tablets ""Washington""","""華盛頓""氧化鎂錠",Magnesium Oxide,250mg,,單方,0.32,1120601,9991231,華盛頓製藥廠股份有限公司,華盛頓,華盛頓製藥廠股份有限公司,錠劑,一般學名藥,"Magnesium Oxide,一般錠劑膠囊劑,250mg",A02AA02,7.1.,55592.5,293365.4,67775.7,371387.6,58386.7,355153.2,25683.5,149804.8,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001584,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A001599100,Mebron Film Coating Tablets,滅痛炎膜衣錠,Mepirizole,50mg,,單方,0,1020501,9991231,台灣第一三共股份有限公司,第一三共,健亞生物科技股份有限公司,膜衣錠,研發廠,"Mepirizole,一般錠劑膠囊劑,50mg",M01AX91,,0,0,0,0,0,9,0,30,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001599,
,A001604212,"Horompelin Injection ""Tbc""","""信東"" 好樂寧注射液",Metoclopramide,5mg/ml,2ml,單方,0,1050301,9991231,信東生技股份有限公司,信東,信東生技股份有限公司,注射劑,一般學名藥,"Metoclopramide,注射劑,10mg",A03FA01,7.1.,0,0,0,0,0,0,0,2,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001604,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A001607100,"Zudaw S.C. Tablets ""Yu Sheng""",滯導糖衣錠,Metoclopramide,5mg,,單方,0,1021001,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,糖衣錠,一般學名藥,"Metoclopramide,一般錠劑膠囊劑,3.84-5.00 Mg",A03FA01,7.1.,0,88.5,0,99,0,56,0,18,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001607,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A001632100,Minocin Capsules 100mg,美滿黴素膠囊１００公絲,Minocycline,100mg,,單方,0,991001,9991231,臺灣惠氏股份有限公司新竹廠,惠氏,輝瑞生技股份有限公司新竹廠,膠囊劑,研發廠,"Minocycline,一般錠劑膠囊劑,100mg",J01AA08,10.1.,0,1168,0,974.8,0,925,0,367,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001632,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,A001641100,Cytadine Tablets 4mg,喜達鎮錠４毫克,Cyproheptadine,4mg,,單方,0,1010201,9991231,生達化學製藥股份有限公司,生達,生達化學製藥股份有限公司,錠劑,一般學名藥,"Cyproheptadine,一般錠劑膠囊劑,4mg",R06AX02,,0,15622.5,0,14428.5,0,11759.5,0,5019,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001641,
,A001644100,"Bental Tablets ""Wilson""",消痛攣錠,Dicyclomine,20mg,,單方,0,890701,9991231,回生藥業股份有限公司,回生,人人化學製藥股份有限公司中壢廠,錠劑,一般學名藥,"Dicyclomine,一般錠劑膠囊劑,20mg",A03AA07,7.1.,0,522,0,510,0,429,0,198,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001644,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A001646100,"Diazepam Tablets ""Synmosa""","""健喬""丹祈屏錠２毫克",Diazepam,2mg,,單方,0.8,1030701,9991231,健喬信元醫藥生技股份有限公司,健喬信元,健喬信元醫藥生技股份有限公司健喬廠,錠劑,BA/BE學名藥,"Diazepam,一般錠劑膠囊劑,2mg",N05BA01,,1956,5205,2335.5,5610,2302.5,5750.5,1052,2231,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001646,
,A0016461G0,"Diazepam Tablets ""Synmosa""","""健喬""丹祈屏錠２毫克",Diazepam,2mg,,單方,1.5,1030501,9991231,健喬信元醫藥生技股份有限公司,健喬信元,健喬信元醫藥生技股份有限公司健喬廠,錠劑,BA/BE學名藥,"Diazepam,一般錠劑膠囊劑,2mg",N05BA01,,5084.5,5169.5,2470,2553,1978,2047,1870,1879,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001646,
